file,resolved_path,source_file,source_rank,top_k,alpha,veto_lambda,cell_score_sum,pred_gain_sum,public_bad_energy_mean,public_good_energy_mean,q2_share,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.75,0.35,408.32270706937413,10.887259298735716,2.6902173338860106e-06,5.695383606853653e-06,0.2875,0.0002815474537840447,0.005086084699192139,400,215
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,1.0,0.35,408.32270706937413,10.887259298735716,2.6902173338860106e-06,5.695383606853653e-06,0.2875,0.00037484027752798023,0.006767327469852535,400,215
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p35_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p35_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.35,0.35,370.4548387240063,8.702633773430108,5.544257554519738e-06,5.93602394495629e-06,0.19714285714285715,0.00024438069718065976,0.0031711405005375726,699,246
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p55_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p55_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.55,0.35,370.4548387240063,8.702633773430108,5.544257554519738e-06,5.93602394495629e-06,0.19714285714285715,0.00038351398959010066,0.00495277039776143,699,246
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p75_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p75_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.75,0.35,370.4548387240063,8.702633773430108,5.544257554519738e-06,5.93602394495629e-06,0.19714285714285715,0.0005222790605366025,0.006712463972741056,700,246
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a1p0_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a1p0_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,1.0,0.35,370.4548387240063,8.702633773430108,5.544257554519738e-06,5.93602394495629e-06,0.19714285714285715,0.0006952232019540173,0.008881491542703457,700,246
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k1000_a0p35_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k1000_a0p35_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,1000,0.35,0.35,82.51355785114771,0.6155927099204295,1.1272016142359967e-05,6.6948121672248386e-06,0.151,0.0003607015814782613,0.0031711405005375726,999,249
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k1000_a0p55_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k1000_a0p55_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,1000,0.55,0.35,82.51355785114771,0.6155927099204295,1.1272016142359967e-05,6.6948121672248386e-06,0.151,0.000566088026466764,0.00495277039776143,999,249
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k1000_a0p75_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k1000_a0p75_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,1000,0.75,0.35,82.51355785114771,0.6155927099204295,1.1272016142359967e-05,6.6948121672248386e-06,0.151,0.0007709498241766024,0.006712463972741056,1000,249
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k1000_a1p0_v0p35_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k1000_a1p0_v0p35_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,1000,1.0,0.35,82.51355785114771,0.6155927099204295,1.1272016142359967e-05,6.6948121672248386e-06,0.151,0.0010262956457330365,0.008881491542703457,1000,249
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.35,0.75,252.3176455948648,6.963420013767815,8.869984044875814e-07,6.709300952389999e-06,0.4,3.9280541120033096e-05,0.0019781153819984354,120,100
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.55,0.75,252.3176455948648,6.963420013767815,8.869984044875814e-07,6.709300952389999e-06,0.4,6.160463114385979e-05,0.0030616983844862222,120,100
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.75,0.75,252.3176455948648,6.963420013767815,8.869984044875814e-07,6.709300952389999e-06,0.4,8.38413710160665e-05,0.004112455061221487,120,100
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,1.0,0.75,252.3176455948648,6.963420013767815,8.869984044875814e-07,6.709300952389999e-06,0.4,0.00011151604737115315,0.005381144238719715,120,100
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.35,0.75,393.6552803043235,9.38487916106569,8.920642099392857e-07,4.313090640587496e-06,0.36666666666666664,7.532616569255568e-05,0.0019781153819984354,240,166
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.55,0.75,393.6552803043235,9.38487916106569,8.920642099392857e-07,4.313090640587496e-06,0.36666666666666664,0.00011821078957016814,0.0030616983844862222,240,166
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.75,0.75,393.6552803043235,9.38487916106569,8.920642099392857e-07,4.313090640587496e-06,0.36666666666666664,0.0001609812065551612,0.004112455061221487,240,166
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,1.0,0.75,393.6552803043235,9.38487916106569,8.920642099392857e-07,4.313090640587496e-06,0.36666666666666664,0.0002142852463200478,0.005381144238719715,240,166
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.35,0.75,504.9193722038377,10.393187555944333,8.747964592207473e-07,4.929668151126109e-06,0.2775,0.00013455600640383667,0.002381392688333983,399,218
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.55,0.75,504.9193722038377,10.393187555944333,8.747964592207473e-07,4.929668151126109e-06,0.2775,0.00021118837452045004,0.0037359968958780576,399,218
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.75,0.75,504.9193722038377,10.393187555944333,8.747964592207473e-07,4.929668151126109e-06,0.2775,0.0002876358942377945,0.005086084699192139,400,218
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,1.0,0.75,504.9193722038377,10.393187555944333,8.747964592207473e-07,4.929668151126109e-06,0.2775,0.00038293762094455394,0.006767327469852535,400,218
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.35,0.75,513.284932510131,6.492905278686705,1.695667826789657e-06,4.6290491318332175e-06,0.18142857142857144,0.00024766973978929493,0.0031711405005375726,699,246
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.55,0.75,513.284932510131,6.492905278686705,1.695667826789657e-06,4.6290491318332175e-06,0.18142857142857144,0.00038866581496918367,0.00495277039776143,699,246
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.75,0.75,513.284932510131,6.492905278686705,1.695667826789657e-06,4.6290491318332175e-06,0.18142857142857144,0.0005292815980471458,0.006712463972741056,700,246
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a1p0_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,1.0,0.75,513.284932510131,6.492905278686705,1.695667826789657e-06,4.6290491318332175e-06,0.18142857142857144,0.0007045222200024241,0.008881491542703457,700,246
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.35,1.25,290.49688738452403,6.881678619432477,5.537622347984478e-07,6.281286934778873e-06,0.4,3.9160705320609634e-05,0.0019781153819984354,120,99
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.55,1.25,290.49688738452403,6.881678619432477,5.537622347984478e-07,6.281286934778873e-06,0.4,6.141621384019063e-05,0.0030616983844862222,120,99
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.75,1.25,290.49688738452403,6.881678619432477,5.537622347984478e-07,6.281286934778873e-06,0.4,8.358429639834347e-05,0.004112455061221487,120,99
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,1.0,1.25,290.49688738452403,6.881678619432477,5.537622347984478e-07,6.281286934778873e-06,0.4,0.0001111730442121891,0.005381144238719715,120,99
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.35,1.25,470.00142909376945,9.25770356581047,6.063387411955333e-07,3.833452881156133e-06,0.36666666666666664,7.727963991231133e-05,0.0019781153819984354,240,164
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.55,1.25,470.00142909376945,9.25770356581047,6.063387411955333e-07,3.833452881156133e-06,0.36666666666666664,0.00012127955311968297,0.0030616983844862222,240,164
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.75,1.25,470.00142909376945,9.25770356581047,6.063387411955333e-07,3.833452881156133e-06,0.36666666666666664,0.00016516454109414682,0.004112455061221487,240,164
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,1.0,1.25,470.00142909376945,9.25770356581047,6.063387411955333e-07,3.833452881156133e-06,0.36666666666666664,0.00021986077905366048,0.005381144238719715,240,164
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.35,1.25,632.6240676353032,10.156492334697836,5.925057922434279e-07,4.929668151126109e-06,0.2775,0.00013195625840066818,0.0022356586736931305,399,220
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.55,1.25,632.6240676353032,10.156492334697836,5.925057922434279e-07,4.929668151126109e-06,0.2775,0.0002071094556301253,0.0035092214958273305,399,220
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.75,1.25,632.6240676353032,10.156492334697836,5.925057922434279e-07,4.929668151126109e-06,0.2775,0.0002820824534459644,0.0047798909101164355,400,220
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,1.0,1.25,632.6240676353032,10.156492334697836,5.925057922434279e-07,4.929668151126109e-06,0.2775,0.0003755475588456238,0.0063641396146800755,400,220
