held_fold,target,rank,source,source_family,selector_loss,held_loss
3,S2,2,best_plus_cc_opportunity__absolute_plus_deviation__c0.3_b0.2,best_plus_causal_chain_opportunity,0.5758234532533013,0.5457320446657142
3,S2,3,best_plus_sleep_intrusion__absolute__c0.1_b0.2,sleep_intrusion,0.5771115977517597,0.5527350418547767
3,S2,4,best_plus_cc_opportunity__deviation__c0.3_b0.2,best_plus_causal_chain_opportunity,0.5774100719465971,0.5476295270762196
3,S2,5,best_plus_cc_opportunity__absolute_plus_deviation__c0.1_b0.2,best_plus_causal_chain_opportunity,0.5778191516550375,0.5437387148895073
3,S3,1,best_plus_mobility_constriction__absolute_plus_deviation__c0.3_b0.2,mobility_constriction,0.5164782074945445,0.5612025214454852
3,S3,2,best_plus_mobility_constriction__absolute_plus_deviation__c0.1_b0.2,mobility_constriction,0.518206285235163,0.5577303945733771
3,S3,3,best_plus_di_social_isolation__absolute_plus_deviation__c0.3_b0.2,best_plus_digital_isolation_social,0.5189298215578504,0.5477083982905872
3,S3,4,best_plus_mobility_constriction__deviation__c0.3_b0.2,mobility_constriction,0.5205984036510285,0.5590397427122193
3,S3,5,best_plus_mobility_constriction__absolute_plus_deviation__c0.3_b0.1,mobility_constriction,0.5213576099150031,0.5577565478887508
3,S4,1,routine_regularity__absolute_plus_deviation__c0.1_b0.2,routine_regularity,0.6341495124030633,0.6369668595205068
3,S4,2,best_plus_cc_chain_interactions__absolute_plus_deviation__c0.3_b0.2,best_plus_causal_chain_interactions,0.6342785827202614,0.6432812109638376
3,S4,3,routine_regularity__deviation__c0.1_b0.2,routine_regularity,0.6346467246359411,0.6404616598896499
3,S4,4,best_plus_cc_chain_interactions__absolute_plus_deviation__c0.1_b0.2,best_plus_causal_chain_interactions,0.6347556229586926,0.6409967464166355
3,S4,5,routine_regularity__absolute_plus_deviation__c0.3_b0.2,routine_regularity,0.6349327238092747,0.6367020650450987
4,Q1,1,best_plus_cc_opportunity__absolute_plus_deviation__c0.3_b0.2,best_plus_causal_chain_opportunity,0.6570656942506976,0.6461818554864468
4,Q1,2,best_plus_cc_opportunity__deviation__c0.3_b0.2,best_plus_causal_chain_opportunity,0.6574410124425992,0.652440838540433
