fold,source,latent,feature_view,c,blend,target,loss
1,joint_subject_token_ecm__absolute__c0.03_b0.05,joint_subject_token_ecm,absolute,0.03,0.05,Q1,0.6646120801559675
1,joint_subject_token_ecm__absolute__c0.03_b0.05,joint_subject_token_ecm,absolute,0.03,0.05,Q2,0.733016431126522
1,joint_subject_token_ecm__absolute__c0.03_b0.05,joint_subject_token_ecm,absolute,0.03,0.05,Q3,0.6880282849637623
1,joint_subject_token_ecm__absolute__c0.03_b0.05,joint_subject_token_ecm,absolute,0.03,0.05,S1,0.5672530816838723
1,joint_subject_token_ecm__absolute__c0.03_b0.05,joint_subject_token_ecm,absolute,0.03,0.05,S2,0.5998313373136517
1,joint_subject_token_ecm__absolute__c0.03_b0.05,joint_subject_token_ecm,absolute,0.03,0.05,S3,0.4960231366704864
1,joint_subject_token_ecm__absolute__c0.03_b0.05,joint_subject_token_ecm,absolute,0.03,0.05,S4,0.6765709839190317
1,joint_subject_token_ecm__absolute__c0.03_b0.1,joint_subject_token_ecm,absolute,0.03,0.1,Q1,0.6647993865632685
1,joint_subject_token_ecm__absolute__c0.03_b0.1,joint_subject_token_ecm,absolute,0.03,0.1,Q2,0.7306197231110133
1,joint_subject_token_ecm__absolute__c0.03_b0.1,joint_subject_token_ecm,absolute,0.03,0.1,Q3,0.687045525935609
1,joint_subject_token_ecm__absolute__c0.03_b0.1,joint_subject_token_ecm,absolute,0.03,0.1,S1,0.5673136062088119
1,joint_subject_token_ecm__absolute__c0.03_b0.1,joint_subject_token_ecm,absolute,0.03,0.1,S2,0.5967774602148983
1,joint_subject_token_ecm__absolute__c0.03_b0.1,joint_subject_token_ecm,absolute,0.03,0.1,S3,0.49843009636429086
1,joint_subject_token_ecm__absolute__c0.03_b0.1,joint_subject_token_ecm,absolute,0.03,0.1,S4,0.6727471705739297
1,joint_subject_token_ecm__absolute__c0.03_b0.2,joint_subject_token_ecm,absolute,0.03,0.2,Q1,0.6658183739029584
1,joint_subject_token_ecm__absolute__c0.03_b0.2,joint_subject_token_ecm,absolute,0.03,0.2,Q2,0.7264152849001505
1,joint_subject_token_ecm__absolute__c0.03_b0.2,joint_subject_token_ecm,absolute,0.03,0.2,Q3,0.6854529024203506
1,joint_subject_token_ecm__absolute__c0.03_b0.2,joint_subject_token_ecm,absolute,0.03,0.2,S1,0.5683903865543976
1,joint_subject_token_ecm__absolute__c0.03_b0.2,joint_subject_token_ecm,absolute,0.03,0.2,S2,0.5933016035669352
1,joint_subject_token_ecm__absolute__c0.03_b0.2,joint_subject_token_ecm,absolute,0.03,0.2,S3,0.5048644543802324
1,joint_subject_token_ecm__absolute__c0.03_b0.2,joint_subject_token_ecm,absolute,0.03,0.2,S4,0.6660979151079908
1,joint_subject_token_ecm__absolute__c0.1_b0.05,joint_subject_token_ecm,absolute,0.1,0.05,Q1,0.664728698946873
1,joint_subject_token_ecm__absolute__c0.1_b0.05,joint_subject_token_ecm,absolute,0.1,0.05,Q2,0.7329751342571378
1,joint_subject_token_ecm__absolute__c0.1_b0.05,joint_subject_token_ecm,absolute,0.1,0.05,Q3,0.6882698666153942
1,joint_subject_token_ecm__absolute__c0.1_b0.05,joint_subject_token_ecm,absolute,0.1,0.05,S1,0.567434756510598
1,joint_subject_token_ecm__absolute__c0.1_b0.05,joint_subject_token_ecm,absolute,0.1,0.05,S2,0.5999739518270479
1,joint_subject_token_ecm__absolute__c0.1_b0.05,joint_subject_token_ecm,absolute,0.1,0.05,S3,0.4957673287670604
1,joint_subject_token_ecm__absolute__c0.1_b0.05,joint_subject_token_ecm,absolute,0.1,0.05,S4,0.6764297119081121
1,joint_subject_token_ecm__absolute__c0.1_b0.1,joint_subject_token_ecm,absolute,0.1,0.1,Q1,0.6650651122810772
1,joint_subject_token_ecm__absolute__c0.1_b0.1,joint_subject_token_ecm,absolute,0.1,0.1,Q2,0.7305339695965763
1,joint_subject_token_ecm__absolute__c0.1_b0.1,joint_subject_token_ecm,absolute,0.1,0.1,Q3,0.6875404029834558
1,joint_subject_token_ecm__absolute__c0.1_b0.1,joint_subject_token_ecm,absolute,0.1,0.1,S1,0.5677008057501218
1,joint_subject_token_ecm__absolute__c0.1_b0.1,joint_subject_token_ecm,absolute,0.1,0.1,S2,0.5970157549811411
1,joint_subject_token_ecm__absolute__c0.1_b0.1,joint_subject_token_ecm,absolute,0.1,0.1,S3,0.4979945479783663
1,joint_subject_token_ecm__absolute__c0.1_b0.1,joint_subject_token_ecm,absolute,0.1,0.1,S4,0.6724335903098424
1,joint_subject_token_ecm__absolute__c0.1_b0.2,joint_subject_token_ecm,absolute,0.1,0.2,Q1,0.6664810390521693
1,joint_subject_token_ecm__absolute__c0.1_b0.2,joint_subject_token_ecm,absolute,0.1,0.2,Q2,0.7262335251386803
1,joint_subject_token_ecm__absolute__c0.1_b0.2,joint_subject_token_ecm,absolute,0.1,0.2,Q3,0.6864899037813506
1,joint_subject_token_ecm__absolute__c0.1_b0.2,joint_subject_token_ecm,absolute,0.1,0.2,S1,0.5692654986954233
1,joint_subject_token_ecm__absolute__c0.1_b0.2,joint_subject_token_ecm,absolute,0.1,0.2,S2,0.5936573045754301
1,joint_subject_token_ecm__absolute__c0.1_b0.2,joint_subject_token_ecm,absolute,0.1,0.2,S3,0.5041888459703031
1,joint_subject_token_ecm__absolute__c0.1_b0.2,joint_subject_token_ecm,absolute,0.1,0.2,S4,0.6653686197619925
1,joint_subject_token_ecm__absolute__c0.3_b0.05,joint_subject_token_ecm,absolute,0.3,0.05,Q1,0.6648189412968094
1,joint_subject_token_ecm__absolute__c0.3_b0.05,joint_subject_token_ecm,absolute,0.3,0.05,Q2,0.7328936205983806
1,joint_subject_token_ecm__absolute__c0.3_b0.05,joint_subject_token_ecm,absolute,0.3,0.05,Q3,0.6886330122644346
1,joint_subject_token_ecm__absolute__c0.3_b0.05,joint_subject_token_ecm,absolute,0.3,0.05,S1,0.5674258302076616
1,joint_subject_token_ecm__absolute__c0.3_b0.05,joint_subject_token_ecm,absolute,0.3,0.05,S2,0.5998889322873516
1,joint_subject_token_ecm__absolute__c0.3_b0.05,joint_subject_token_ecm,absolute,0.3,0.05,S3,0.49547313093524165
1,joint_subject_token_ecm__absolute__c0.3_b0.05,joint_subject_token_ecm,absolute,0.3,0.05,S4,0.6764169830622306
1,joint_subject_token_ecm__absolute__c0.3_b0.1,joint_subject_token_ecm,absolute,0.3,0.1,Q1,0.6652768482826219
1,joint_subject_token_ecm__absolute__c0.3_b0.1,joint_subject_token_ecm,absolute,0.3,0.1,Q2,0.7303741152163941
1,joint_subject_token_ecm__absolute__c0.3_b0.1,joint_subject_token_ecm,absolute,0.3,0.1,Q3,0.6882807783314281
1,joint_subject_token_ecm__absolute__c0.3_b0.1,joint_subject_token_ecm,absolute,0.3,0.1,S1,0.5677333397743367
1,joint_subject_token_ecm__absolute__c0.3_b0.1,joint_subject_token_ecm,absolute,0.3,0.1,S2,0.596823596381771
1,joint_subject_token_ecm__absolute__c0.3_b0.1,joint_subject_token_ecm,absolute,0.3,0.1,S3,0.49748224364643834
1,joint_subject_token_ecm__absolute__c0.3_b0.1,joint_subject_token_ecm,absolute,0.3,0.1,S4,0.6723894408177126
1,joint_subject_token_ecm__absolute__c0.3_b0.2,joint_subject_token_ecm,absolute,0.3,0.2,Q1,0.6670341600200077
1,joint_subject_token_ecm__absolute__c0.3_b0.2,joint_subject_token_ecm,absolute,0.3,0.2,Q2,0.7259274982165111
1,joint_subject_token_ecm__absolute__c0.3_b0.2,joint_subject_token_ecm,absolute,0.3,0.2,Q3,0.688029389187387
1,joint_subject_token_ecm__absolute__c0.3_b0.2,joint_subject_token_ecm,absolute,0.3,0.2,S1,0.5695200969680202
1,joint_subject_token_ecm__absolute__c0.3_b0.2,joint_subject_token_ecm,absolute,0.3,0.2,S2,0.5932084168323877
1,joint_subject_token_ecm__absolute__c0.3_b0.2,joint_subject_token_ecm,absolute,0.3,0.2,S3,0.5033576346478077
1,joint_subject_token_ecm__absolute__c0.3_b0.2,joint_subject_token_ecm,absolute,0.3,0.2,S4,0.6652155034567782
1,joint_subject_token_ecm__deviation__c0.03_b0.05,joint_subject_token_ecm,deviation,0.03,0.05,Q1,0.6641260664194242
1,joint_subject_token_ecm__deviation__c0.03_b0.05,joint_subject_token_ecm,deviation,0.03,0.05,Q2,0.7328313260322975
1,joint_subject_token_ecm__deviation__c0.03_b0.05,joint_subject_token_ecm,deviation,0.03,0.05,Q3,0.6880646578287914
1,joint_subject_token_ecm__deviation__c0.03_b0.05,joint_subject_token_ecm,deviation,0.03,0.05,S1,0.5678774597150494
1,joint_subject_token_ecm__deviation__c0.03_b0.05,joint_subject_token_ecm,deviation,0.03,0.05,S2,0.601907604771723
1,joint_subject_token_ecm__deviation__c0.03_b0.05,joint_subject_token_ecm,deviation,0.03,0.05,S3,0.49612802567444036
1,joint_subject_token_ecm__deviation__c0.03_b0.05,joint_subject_token_ecm,deviation,0.03,0.05,S4,0.6767640041593225
1,joint_subject_token_ecm__deviation__c0.03_b0.1,joint_subject_token_ecm,deviation,0.03,0.1,Q1,0.6638143394067004
1,joint_subject_token_ecm__deviation__c0.03_b0.1,joint_subject_token_ecm,deviation,0.03,0.1,Q2,0.7302345726411046
1,joint_subject_token_ecm__deviation__c0.03_b0.1,joint_subject_token_ecm,deviation,0.03,0.1,Q3,0.6871067840909038
1,joint_subject_token_ecm__deviation__c0.03_b0.1,joint_subject_token_ecm,deviation,0.03,0.1,S1,0.5685073637718449
1,joint_subject_token_ecm__deviation__c0.03_b0.1,joint_subject_token_ecm,deviation,0.03,0.1,S2,0.6004891024610695
1,joint_subject_token_ecm__deviation__c0.03_b0.1,joint_subject_token_ecm,deviation,0.03,0.1,S3,0.49836581062182617
1,joint_subject_token_ecm__deviation__c0.03_b0.1,joint_subject_token_ecm,deviation,0.03,0.1,S4,0.6731288721628185
1,joint_subject_token_ecm__deviation__c0.03_b0.2,joint_subject_token_ecm,deviation,0.03,0.2,Q1,0.6637953279419314
1,joint_subject_token_ecm__deviation__c0.03_b0.2,joint_subject_token_ecm,deviation,0.03,0.2,Q2,0.7255986477378822
1,joint_subject_token_ecm__deviation__c0.03_b0.2,joint_subject_token_ecm,deviation,0.03,0.2,Q3,0.6855340789250389
1,joint_subject_token_ecm__deviation__c0.03_b0.2,joint_subject_token_ecm,deviation,0.03,0.2,S1,0.5706056900477274
1,joint_subject_token_ecm__deviation__c0.03_b0.2,joint_subject_token_ecm,deviation,0.03,0.2,S2,0.5994436957649074
1,joint_subject_token_ecm__deviation__c0.03_b0.2,joint_subject_token_ecm,deviation,0.03,0.2,S3,0.5040011536821725
1,joint_subject_token_ecm__deviation__c0.03_b0.2,joint_subject_token_ecm,deviation,0.03,0.2,S4,0.6668438123603847
1,joint_subject_token_ecm__deviation__c0.1_b0.05,joint_subject_token_ecm,deviation,0.1,0.05,Q1,0.6640827749827539
1,joint_subject_token_ecm__deviation__c0.1_b0.05,joint_subject_token_ecm,deviation,0.1,0.05,Q2,0.73275363140882
1,joint_subject_token_ecm__deviation__c0.1_b0.05,joint_subject_token_ecm,deviation,0.1,0.05,Q3,0.6881018631282134
1,joint_subject_token_ecm__deviation__c0.1_b0.05,joint_subject_token_ecm,deviation,0.1,0.05,S1,0.5678648125065849
1,joint_subject_token_ecm__deviation__c0.1_b0.05,joint_subject_token_ecm,deviation,0.1,0.05,S2,0.6028636891138909
1,joint_subject_token_ecm__deviation__c0.1_b0.05,joint_subject_token_ecm,deviation,0.1,0.05,S3,0.49548267019328546
1,joint_subject_token_ecm__deviation__c0.1_b0.05,joint_subject_token_ecm,deviation,0.1,0.05,S4,0.6766536028771938
1,joint_subject_token_ecm__deviation__c0.1_b0.1,joint_subject_token_ecm,deviation,0.1,0.1,Q1,0.663723052989518
1,joint_subject_token_ecm__deviation__c0.1_b0.1,joint_subject_token_ecm,deviation,0.1,0.1,Q2,0.7300609342729975
1,joint_subject_token_ecm__deviation__c0.1_b0.1,joint_subject_token_ecm,deviation,0.1,0.1,Q3,0.6871852815411532
1,joint_subject_token_ecm__deviation__c0.1_b0.1,joint_subject_token_ecm,deviation,0.1,0.1,S1,0.5685140459735633
1,joint_subject_token_ecm__deviation__c0.1_b0.1,joint_subject_token_ecm,deviation,0.1,0.1,S2,0.602265190093968
1,joint_subject_token_ecm__deviation__c0.1_b0.1,joint_subject_token_ecm,deviation,0.1,0.1,S3,0.49703567609351756
1,joint_subject_token_ecm__deviation__c0.1_b0.1,joint_subject_token_ecm,deviation,0.1,0.1,S4,0.6728639633144212
1,joint_subject_token_ecm__deviation__c0.1_b0.2,joint_subject_token_ecm,deviation,0.1,0.2,Q1,0.663601449485448
1,joint_subject_token_ecm__deviation__c0.1_b0.2,joint_subject_token_ecm,deviation,0.1,0.2,Q2,0.72518580342291
1,joint_subject_token_ecm__deviation__c0.1_b0.2,joint_subject_token_ecm,deviation,0.1,0.2,Q3,0.6857074846911012
1,joint_subject_token_ecm__deviation__c0.1_b0.2,joint_subject_token_ecm,deviation,0.1,0.2,S1,0.5707434894523589
1,joint_subject_token_ecm__deviation__c0.1_b0.2,joint_subject_token_ecm,deviation,0.1,0.2,S2,0.6025798965019902
1,joint_subject_token_ecm__deviation__c0.1_b0.2,joint_subject_token_ecm,deviation,0.1,0.2,S3,0.5012406614857472
1,joint_subject_token_ecm__deviation__c0.1_b0.2,joint_subject_token_ecm,deviation,0.1,0.2,S4,0.6661594859666709
1,joint_subject_token_ecm__deviation__c0.3_b0.05,joint_subject_token_ecm,deviation,0.3,0.05,Q1,0.664270400623883
